,tx_date,tx_count,Tx_volume_Ether,tx_count_ERC20,Tx_volume_ERC20,Volume($),Market Cap($),DAU,CUM
0,2015-10-30,7941,1209372.484197744,3.0,2e-15,2429200,77401817,7501,7501
1,2015-10-31,7557,276417.8861926794,0.0,0.0,673892,68163368,7076,14577
2,2015-11-01,6915,145524.3736632436,0.0,0.0,588913,78530263,6516,21093
3,2015-11-02,6558,351890.3252358131,1.0,5e-16,1145200,73654327,6223,27316
4,2015-11-03,7399,595172.0165752954,30.0,8.001247646109999e-07,1907690,75434114,6973,34289
5,2015-11-04,7037,805279.2809739419,18.0,0.0003006000019211,3060340,66947930,6785,41074
6,2015-11-05,7498,344177.2381576182,12.0,0.0005102010106,1179840,66716645,7150,48224
7,2015-11-06,7882,938177.7125271261,0.0,0.0,913666,69004595,7096,55320
8,2015-11-07,10996,425968.4191117488,0.0,0.0,890187,69172171,7762,63082
9,2015-11-08,12413,896689.2152949413,18.0,2.00000863e-10,1021460,76614488,11494,74576
10,2015-11-09,7689,946972.7186752676,39.0,0.0021400000051648477,2045290,74537426,7346,81922
11,2015-11-10,8151,891132.5009798972,39.0,0.00019500000000000019,854581,69717801,7049,88971
12,2015-11-11,10217,301403.98011445114,27.0,0.00010500040002,1278580,59103443,7185,96156
13,2015-11-12,9534,280944.6797354017,5.0,0.0020049995999999997,806156,66880152,7202,103358
14,2015-11-13,7891,466140.02053751267,3.0,0.00500000000000012,543671,67529354,6863,110221
15,2015-11-14,7211,283617.9136551191,1.0,1e-14,372514,66410518,6872,117093
16,2015-11-15,7170,175558.45399726197,4.0,2e-05,411848,67745801,6887,123980
17,2015-11-16,7442,435998.2422889763,2.0,2.4000000000000003e-15,620945,69458011,7066,131046
18,2015-11-17,7145,1157255.4504056573,0.0,0.0,1145440,75392162,6854,137900
19,2015-11-18,7373,199011.47477591116,1.0,1e-14,681104,74320769,7079,144979
20,2015-11-19,8876,274435.5759725957,0.0,0.0,443528,71517342,6998,151977
21,2015-11-20,6348,194574.87131049743,2.0,2e-13,614335,69247998,6054,158031
22,2015-11-21,6822,134094.469887511,0.0,0.0,455976,73107357,6543,164574
23,2015-11-22,7083,256032.7116262586,0.0,0.0,372173,72523507,6811,171385
24,2015-11-23,8260,684591.9541215062,0.0,0.0,441875,70970606,6981,178366
25,2015-11-24,7152,393639.38337651425,0.0,0.0,524195,67487356,6843,185209
26,2015-11-25,7098,188350.23041391218,0.0,0.0,622991,64760707,6797,192006
27,2015-11-26,7278,970682.711394449,2.0,4.5000000000000004e-17,947473,66330892,7009,199015
28,2015-11-27,6639,679065.0324089762,0.0,0.0,403813,65135635,6268,205283
29,2015-11-28,6817,120693.88710113094,3.0,1.5000000000000002e-05,462464,68742122,6441,211724
30,2015-11-29,6853,190336.97666764294,1.0,5e-06,448358,65980042,6538,218262
31,2015-11-30,8986,235620.56009073614,0.0,0.0,784439,65589555,6510,224772
32,2015-12-01,6794,223148.3692149045,0.0,0.0,652857,65738067,6458,231230
33,2015-12-02,6502,294731.5263954783,1.0,5e-12,506307,61730775,6068,237298
34,2015-12-03,6971,221298.84468767713,1.0,1e-11,539969,61070307,6624,243922
35,2015-12-04,6898,167927.63539345708,16.0,0.00010000000031659402,241278,63189182,6378,250300
36,2015-12-05,6784,143950.6986104715,7.0,1.0042214e-11,232743,64895497,6418,256718
37,2015-12-06,9103,239353.02859054258,4.0,0.00010000000001400001,443608,62889050,8528,265246
38,2015-12-07,7141,451685.83183812804,6.0,1.000704e-12,520409,61084951,6847,272093
39,2015-12-08,6697,177353.65918141915,5.0,2.110002e-12,445903,61922409,6378,278471
40,2015-12-09,7001,245116.5830524136,1.0,5e-13,624221,59687098,6690,285161
41,2015-12-10,7444,216831.8417104069,9.0,2.5660500000000003e-11,369589,63342630,7005,292166
42,2015-12-11,8105,319169.5964985955,6.0,1.0001110100000001e-10,801072,70101842,7746,299912
43,2015-12-12,8205,485803.6230846128,3.0,1.00214997e-10,1376280,73686284,7830,307742
44,2015-12-13,7426,323458.1499101875,1.0,1e-12,273614,71894531,6984,314726
45,2015-12-14,15550,308723.0494532432,4.0,0.0001000015000001,563436,74947760,15043,329769
46,2015-12-15,21098,535185.628197709,4.0,1.1500000000000001e-15,578618,76568082,13510,343279
47,2015-12-16,10304,1458678.4433294176,0.0,0.0,320767,74858729,10000,353279
48,2015-12-17,9612,439455.2453767956,0.0,0.0,640765,71069938,9232,362511
49,2015-12-18,9032,237310.04037936102,0.0,0.0,300787,69538663,8503,371014
50,2015-12-19,9314,227874.55135007712,0.0,0.0,343535,68650439,9044,380058
51,2015-12-20,9879,205498.9026867638,0.0,0.0,472164,68356313,8843,388901
52,2015-12-21,12063,234202.7466664784,2.0,1.005e-12,549113,68143246,8997,397898
53,2015-12-22,21027,237641.76614454386,0.0,0.0,454249,65398932,20707,418605
54,2015-12-23,22740,143437.3800179474,4.0,3.0000000000000004e-05,334993,64957356,9348,427953
55,2015-12-24,13494,125581.49020075898,0.0,0.0,354646,65371538,10089,438042
56,2015-12-25,9521,68608.89794512316,0.0,0.0,187114,65931377,9297,447339
57,2015-12-26,10726,145241.32981655624,3.0,4.71e-15,425282,64758910,9165,456504
58,2015-12-27,21867,79395.38393075814,0.0,0.0,164565,64913919,10503,467007
59,2015-12-28,12368,441952.58033532806,1.0,1.1e-17,235134,64074279,10988,477995
60,2015-12-29,11358,286252.4402072391,2.0,1.5e-11,215742,66222901,10399,488394
61,2015-12-30,21767,215187.37229839744,2.0,5.0000000000000005e-17,604078,69196765,9213,497607
62,2015-12-31,10301,389547.03617148945,0.0,0.0,663994,70858023,9876,507483
63,2016-01-01,8233,344547.75662963034,0.0,0.0,206062,71980386,8006,515489
64,2016-01-02,9164,259240.00999005607,0.0,0.0,255504,71176658,8814,524303
65,2016-01-03,9258,370819.99349796807,0.0,0.0,407632,73843292,9019,533322
66,2016-01-04,9474,154125.47193275348,0.0,0.0,346245,72543707,9059,542381
67,2016-01-05,16430,1036291.1849078288,0.0,0.0,219833,72240974,11164,553545
68,2016-01-06,17074,261874.53527286416,1.0,1e-15,308791,72317149,12493,566038
69,2016-01-07,22075,350229.8290590733,5.0,1.4012000000000001e-12,647462,71667152,10557,576595
70,2016-01-08,10919,196294.99059642627,0.0,0.0,545600,75099809,10512,587107
71,2016-01-09,11793,210794.17218016024,7.0,5.01063e-11,226281,75128312,11005,598112
72,2016-01-10,10320,140901.8974584387,0.0,0.0,390888,76097646,9853,607965
73,2016-01-11,10893,504557.61877364863,0.0,0.0,1011920,80874514,10452,618417
74,2016-01-12,10862,990457.4541653133,1.0,0.0,2898760,86951446,10570,628987
75,2016-01-13,17665,423225.74264398176,1.0,5e-06,1005910,85775572,11590,640577
76,2016-01-14,10653,332500.04114495794,3.0,6.001e-14,751961,90714399,10192,650769
77,2016-01-15,9875,945389.3110590987,8.0,8.00000501043e-07,3910550,92149709,9508,660277
78,2016-01-16,10664,571218.0307613635,0.0,0.0,2462630,93117298,9618,669895
79,2016-01-17,9747,370959.2685284464,2.0,2.6e-14,1171150,101329330,8629,678524
80,2016-01-18,12916,2265938.496870146,3.0,6.67e-15,4278930,108912542,10055,688579
81,2016-01-19,13420,1240725.60949413,1.0,1e-17,2446740,104750746,9488,698067
82,2016-01-20,10610,600217.3158029309,4.0,1.0000008500000001e-09,2933220,117043472,10058,708125
83,2016-01-21,10734,495019.13781695056,3.0,1.01e-12,1614960,118743869,10225,718350
84,2016-01-22,13848,919024.7661309864,4.0,5.900020000000001e-13,1567240,114784065,9819,728169
85,2016-01-23,11025,1143853.7250894862,4.0,6.1e-15,7370980,150874912,10580,738749
86,2016-01-24,12798,1920659.6335564193,5.0,1.0000000000660002e-05,9669770,163819884,11342,750091
87,2016-01-25,17121,2139486.1873200466,2.0,1.5e-16,10739300,191276220,13374,763465
88,2016-01-26,16511,1445114.611804132,4.0,2.05e-14,13939200,174275656,13806,777271
89,2016-01-27,18747,1216512.1406424248,1.0,1e-12,6961080,182923580,15547,792818
90,2016-01-28,16765,921921.1823253087,1049.0,6.309949e-12,4903850,193551356,16195,809013
91,2016-01-29,16395,863482.3694084826,232.0,1.5751574999999992e-11,6662340,191198055,15423,824436
92,2016-01-30,14661,990010.500605252,13.0,5.046761e-12,3725080,187435391,14201,838637
93,2016-01-31,14166,1095129.4008277883,2.0,1.0000000001e-06,5847500,176834424,13655,852292
94,2016-02-01,14199,599953.3954943054,15.0,1.00000529958e-07,3994100,169654871,13709,866001
95,2016-02-02,14291,619268.0556974653,169.0,1.0003724381000005e-08,3451270,187200922,13251,879252
96,2016-02-03,14274,620367.681208657,24.0,1.1692080979999999e-09,3987750,194099730,13831,893083
97,2016-02-04,14371,329929.93471551023,20.0,8.000094800000001e-10,3552320,197953037,13671,906754
98,2016-02-05,15249,576484.8732191569,12.0,5.047e-15,2636700,195018592,14626,921380
99,2016-02-06,31418,234029.78767808338,9.0,5.6155549999999995e-12,1921240,194733892,13431,934811
100,2016-02-07,14264,895588.6721713973,21.0,1.0541551600000002e-10,7007060,227838892,13732,948543
101,2016-02-08,14719,1473331.9553023996,32.0,6.018996040000002e-10,9725690,244479014,14204,962747
102,2016-02-09,15517,1566591.205855035,20.0,9.900108340000001e-10,17954000,311075408,15047,977794
103,2016-02-10,17141,1936737.3786143998,13.0,1.0000029578000003e-08,28640400,341305129,16616,994410
104,2016-02-11,21440,1796888.5338249851,65.0,1.1746188810000022e-09,26408200,462770855,20496,1014906
105,2016-02-12,18109,2102560.7474572705,12.0,1.31904121e-10,23360800,427037697,17752,1032658
106,2016-02-13,19327,1292122.4267901871,5.0,1.0000500000008e-05,24218800,414729231,18698,1051356
107,2016-02-14,16624,919518.6556577692,12.0,8.00130186e-10,11226500,403647764,16250,1067606
108,2016-02-15,17159,732564.1388845443,42.0,1.17507677952e-07,13934200,407524960,16562,1084168
109,2016-02-16,17549,1299832.6007981263,23.0,2.03033126231e-07,15889100,332648533,16828,1100996
110,2016-02-17,19990,754017.3446627668,30.0,0.04000000200227952,15451000,289721943,16906,1117902
111,2016-02-18,16969,1126924.7874675633,36.0,2.9731077249e-08,17054000,339328346,16333,1134235
112,2016-02-19,18412,494083.5739067683,8.0,1.000023575e-09,7666320,365577845,17172,1151407
113,2016-02-20,16714,1192032.1260722594,33.0,2.721426675e-09,8631090,335088727,16232,1167639
114,2016-02-21,17119,477033.89785058773,18.0,3.4100324730000006e-09,6413550,359310563,16724,1184363
115,2016-02-22,18190,804469.0114547851,29.0,1.0020570176100001e-07,15056200,433798974,17554,1201917
116,2016-02-23,18482,1550284.322792968,42.0,2.008652130999996e-09,13380600,431598157,17389,1219306
117,2016-02-24,19540,2094714.2307884025,34.0,1.2882500000000003e-13,11426500,481995066,18141,1237447
118,2016-02-25,19503,922740.1095025749,38.0,2.9831853165999996e-08,21471800,471975064,19075,1256522
119,2016-02-26,21068,4011750.6959281806,46.0,2.315841784746324e+59,9526860,457966535,18059,1274581
120,2016-02-27,18981,2172699.7113433257,17.0,6.916790510000001e-10,8903210,497119698,18396,1292977
121,2016-02-28,19063,779346.2170521916,14.0,2.696592308e-09,9851660,500569665,18481,1311458
122,2016-02-29,20358,711512.3873095852,47.0,1.00200146231e-07,7648020,490556570,19258,1330716
123,2016-03-01,21778,1303682.8869513911,46.0,7.243917150000007e-10,23098100,592677993,21128,1351844
124,2016-03-02,23562,3598821.297713856,48.0,3.2349148899999986e-10,29130200,655748796,23100,1374944
125,2016-03-03,24837,2098541.1832251647,30.0,7.990051500137601e-05,40314900,720179291,24355,1399299
126,2016-03-04,24287,1511185.4902133483,143.0,1.0201151836e-08,35520100,806593727,23598,1422897
127,2016-03-05,27115,2863789.9643404107,18.0,1.1220007211000001e-08,56439600,853205226,26374,1449271
128,2016-03-06,27661,1613121.6804061641,27.0,1.0008016451e-08,39112000,882886756,24892,1474163
129,2016-03-07,23271,1478976.1037802924,38.0,2.7177932280000006e-09,34085100,741166643,22554,1496717
130,2016-03-08,24105,2147056.4451147527,68.0,8.023302401100002e-08,25524300,764269545,23540,1520257
131,2016-03-09,24557,1124806.2840957537,53.0,1.0110469148e-08,27540500,923733301,23939,1544196
132,2016-03-10,24814,857326.4009551007,41.0,5.0023403170000025e-09,26851500,877988473,24375,1568571
133,2016-03-11,23124,940527.0899229049,73.0,1.0226465670999992e-08,21002700,861012043,22716,1591287
134,2016-03-12,27887,1527253.5600615114,64.0,2.5158451800999947e-08,48957300,1051728778,27423,1618710
135,2016-03-13,28127,1982750.3024187824,36.0,1.4506156729500005e-07,43915100,1125287882,27748,1646458
136,2016-03-14,28528,1632667.4623933544,40.0,5.0000302218079036e-05,58385100,968384041,27930,1674388
137,2016-03-15,29273,1295920.7408650166,55.0,2.117341800000001e-11,28404500,1012119266,28744,1703132
138,2016-03-16,27596,1114815.341716587,28.0,1.0447557239999993e-09,24335500,974447125,27134,1730266
139,2016-03-17,33531,1744044.2521900712,45.0,1.8214799870000001e-09,41650600,865792703,31202,1761468
140,2016-03-18,31821,2355802.0699841604,39.0,1.645402215e-09,53956800,859618881,31210,1792678
141,2016-03-19,34779,792160.4371595263,29.0,3.710086429000001e-09,26735700,823422650,28113,1820791
142,2016-03-20,32447,555717.1503842355,66.0,4.424242424242424e+24,17651100,807256577,28906,1849697
143,2016-03-21,32511,891507.1325508524,333.0,5.051068477133001e-06,28572600,928428770,31267,1880964
144,2016-03-22,32890,685522.4339517412,3074.0,100000.0000002476,19730300,883434497,31868,1912832
145,2016-03-23,31786,573278.5860859633,908.0,2.1429913132899994e-07,19353200,973296475,29791,1942623
146,2016-03-24,36947,954218.0113380804,4913.0,2.603802335024796e-05,26081800,881027910,33635,1976258
147,2016-03-25,36762,554298.1072411612,2164.0,8.105446246612133e+59,13782000,842804289,29860,2006118
148,2016-03-26,36646,333485.1095440226,5510.0,3.473762677119486e+59,9425480,861261383,28176,2034294
149,2016-03-27,29974,1173358.4683441655,515.0,7.167085715800005e-08,16744800,818048967,29609,2063903
150,2016-03-28,33613,793344.9730820599,4229.0,4.319151296480923e-06,23188300,916272916,33186,2097089
151,2016-03-29,33915,1292988.3102298896,686.0,16.180340010012436,17684200,915917612,32068,2129157
152,2016-03-30,36767,1365956.2682918406,2760.0,9.244562691159904e-07,19351200,939593767,35497,2164654
153,2016-03-31,32259,898131.2815246179,571.0,8499.991600097545,14966700,896764774,30692,2195346
154,2016-04-01,33320,382658.4692324789,3262.0,0.0045559679315114315,11373100,917590806,32722,2228068
155,2016-04-02,29358,376118.7547938757,485.0,1.352069686069999e-07,8682620,912861404,28777,2256845
156,2016-04-03,29588,218410.5780975296,523.0,1.5106962673200014e-07,5580550,914757199,29211,2286056
157,2016-04-04,34907,439288.38632318,3421.0,1.049731826517983e-06,9599070,878817015,33786,2319842
158,2016-04-05,39173,689157.4018175405,6172.0,1.5225393308800064e-07,20557300,822498173,30619,2350461
159,2016-04-06,32078,588899.4131824443,1148.0,1.7480202153640018e-06,16997100,842318789,31374,2381835
160,2016-04-07,31893,724080.540985818,2164.0,4.53840274111398e-06,13464500,794097554,31362,2413197
161,2016-04-08,34010,549948.0419011634,4101.0,1.2993837739969784e-06,14660600,766797893,33549,2446746
162,2016-04-09,31923,1307076.0203213228,1204.0,48557.00000032552,16194800,722193576,31465,2478211
163,2016-04-10,32237,1180640.220736079,516.0,1001.0000000894421,42613400,705565730,31714,2509925
164,2016-04-11,30327,623593.1465548826,468.0,58578.33333238513,15138100,682735835,29903,2539828
165,2016-04-12,34673,1090443.0935182874,2264.0,27023.140964986836,23190100,588069234,32234,2572062
166,2016-04-13,36051,1138001.2788851243,1573.0,435.82688986032025,31403300,635899507,31265,2603327
167,2016-04-14,34781,943925.2889141517,1247.0,5002.244349740713,13590700,663262434,31621,2634948
168,2016-04-15,34959,591871.9418893863,4724.0,145.75248051466025,12179000,652099781,30776,2665724
169,2016-04-16,30483,433480.19359753956,251.0,356.80424174715483,9888460,681383666,30060,2695784
170,2016-04-17,40203,824811.6497199553,214.0,117.84931103122759,24619600,737045140,31705,2727489
171,2016-04-18,33513,638575.5220348766,1366.0,3500.098710517638,21084100,715710193,33074,2760563
172,2016-04-19,32622,408617.4080855161,1101.0,1.494450544500009e-07,12899100,690548723,32246,2792809
173,2016-04-20,32944,674715.7760337677,1098.0,52.94577963781319,15634700,671081004,32057,2824866
174,2016-04-21,37181,473341.50039064896,888.0,9.882545992371984,13355400,642511137,31563,2856429
175,2016-04-22,31678,754279.1965927382,242.0,4010.9883864775557,13309300,620481616,30843,2887272
176,2016-04-23,31845,1014163.6194503262,177.0,0.000665561188252095,14565200,658310822,31291,2918563
177,2016-04-24,34046,375281.72660883545,2139.0,7.156811245119944e-07,10786400,635274078,33356,2951919
178,2016-04-25,35430,712837.6066839941,2977.0,432.027479403192,18239900,600026226,32031,2983950
179,2016-04-26,32582,1163553.4159794801,776.0,39.58672397521151,17667300,587763650,31765,3015715
180,2016-04-27,33847,781767.4349658525,371.0,18839.19674907534,19254500,616849026,32863,3048578
181,2016-04-28,34343,778516.1864909693,1424.0,20970.79276103598,11576000,570380061,33365,3081943
182,2016-04-29,37332,608142.8699598198,1292.0,1360.9794757071538,8762080,593261114,35474,3117417
183,2016-04-30,45769,2708036.281065341,379.0,599.1148932489872,36573300,701473017,40199,3157616
184,2016-05-01,39578,1765351.0509876008,1385.0,1335.790856980515,16713800,704335725,37418,3195034
185,2016-05-02,41748,1918795.907882979,243.0,13.117971428054245,41019200,809492236,40625,3235659
186,2016-05-03,37821,1410363.233617694,315.0,4269.180022814202,21463900,741932869,36699,3272358
187,2016-05-04,37484,1099827.7022068172,1244.0,1000000006575.8146,17622400,750396087,35809,3308167
188,2016-05-05,38707,1104747.9119427814,414.0,1611.7080194521895,18296200,783576042,36056,3344223
189,2016-05-06,41271,2047648.5996017463,4073.0,33.55900383609316,21510600,745638476,36957,3381180
190,2016-05-07,35864,1521157.8162735952,355.0,1007358.5656827654,10806500,747838842,34629,3415809
191,2016-05-08,40063,1423875.3703716188,1422.0,271.93604447695685,15031000,757112769,38551,3454360
192,2016-05-09,38560,2029472.407365964,376.0,1677.5702670822968,13085300,742621899,36897,3491257
193,2016-05-10,40684,2068142.4329983103,423.0,5916.513114110777,9321790,748013846,39343,3530600
194,2016-05-11,40811,3053543.5829318683,349.0,10524.240570759272,15267500,799045673,38630,3569230
195,2016-05-12,45002,3266440.814112004,1637.0,1012.970302955082,24137700,804287196,42613,3611843
196,2016-05-13,47739,8129691.546387801,278.0,10865.835947436157,31276900,840514936,45893,3657736
197,2016-05-14,45745,5915021.886388864,1513.0,677.5120653228907,18808000,819487228,44215,3701951
198,2016-05-15,43073,1496096.0791421589,244.0,107.24364910661582,9218400,797607883,38497,3740448
199,2016-05-16,37424,1492298.613641923,1216.0,290.7243977683059,29079900,894750992,36190,3776638
200,2016-05-17,40309,1323418.8647026734,329.0,9668.254821672417,37198700,977439936,38734,3815372
201,2016-05-18,46033,1820390.7276589845,1040.0,4333.322753910915,65389900,1086834954,44409,3859781
202,2016-05-19,44523,2661787.2434266154,611.0,354.442477919354,53757500,1184385765,42037,3901818
203,2016-05-20,45177,2262816.283780718,234.0,37042.019052179225,50544100,1093879433,41091,3942909
204,2016-05-21,43621,997790.6921392232,1085.0,600.0000052688404,24648400,1124761560,39933,3982842
205,2016-05-22,38895,672278.621404995,172.0,558.3809004572122,17938900,1146979484,36897,4019739
206,2016-05-23,43806,1252185.823338655,178.0,309.05350167353447,23842800,1081207347,42277,4062016
207,2016-05-24,42911,1762896.971935422,272.0,185.09264301809205,41560600,1023046506,41421,4103437
208,2016-05-25,46443,1716758.6096188189,251.0,3384.291001258586,27444700,1006875564,41481,4144918
209,2016-05-26,51147,1282277.6847744263,273.0,110.08800068909702,20764000,999589702,47927,4192845
210,2016-05-27,49006,2615143.025828509,344.0,34.42704507581039,57496400,908715671,45816,4238661
211,2016-05-28,70148,2212896.2274907203,11106.0,1973725.0542928793,47274800,957134590,47040,4285701
212,2016-05-29,45890,1005321.0666053722,3907.0,817579.4610301858,28598400,994349367,39204,4324905
213,2016-05-30,42927,1012553.3106388998,2340.0,331225.58176607866,14733800,1024940354,38054,4362959
214,2016-05-31,44386,1021195.4119184696,1737.0,307863.0423595833,42433400,1134278934,39462,4402421
215,2016-06-01,42221,787935.5142751248,1425.0,263172.65521084,22471300,1128621280,37388,4439809
216,2016-06-02,39666,499552.62835835636,1033.0,90974.94181979736,10477200,1107823663,37224,4477033
217,2016-06-03,39834,626480.4621054234,981.0,163695.5204197229,22981500,1117035879,37590,4514623
218,2016-06-04,37875,465208.80750860093,861.0,140143.92598355174,15792400,1108902326,34596,4549219
219,2016-06-05,37896,455059.1243848559,952.0,91450.5229985999,11088400,1128276672,35699,4584918
220,2016-06-06,38957,480224.0054113277,966.0,151994.3997405421,8720400,1125426017,36354,4621272
221,2016-06-07,46141,1001265.1114374404,1132.0,240134.58240629782,21421600,1172565099,37123,4658395
222,2016-06-08,40433,2152104.523402545,1651.0,121614.37065641521,16941800,1165411416,37828,4696223
223,2016-06-09,39854,462236.82736007276,1210.0,150393.92490763895,8256830,1164331165,36866,4733089
224,2016-06-10,40145,895193.2420679684,1132.0,113036.57918091807,11312900,1125141726,36728,4769817
225,2016-06-11,36901,527070.6268577712,1145.0,275707.9651191774,12176500,1148494818,33533,4803350
226,2016-06-12,42581,1100016.7044945534,1039.0,184086.50576987758,38210300,1274609697,39369,4842719
227,2016-06-13,46185,1181080.007350363,1705.0,1.157920892373162e+59,38023400,1425681023,40808,4883527
228,2016-06-14,50335,1414674.4375437626,2235.0,535832.191647141,64412200,1530808958,43541,4927068
229,2016-06-15,43251,918147.1312206829,1625.0,104968.03749187833,19393400,1487730475,39988,4967056
230,2016-06-16,43392,1482193.1429814165,1338.0,160066.8770283962,38531000,1669490450,38374,5005430
231,2016-06-17,66558,4206872.8167635435,19035.0,5592818.605059607,199408000,1247381862,51144,5056574
232,2016-06-18,63083,5143917.883306614,4091.0,1542789.3431018395,133937000,919553125,47294,5103868
233,2016-06-19,51035,1814669.224236719,2018.0,649411.3386675336,69783600,993283674,43982,5147850
234,2016-06-20,47118,2615166.258152628,1661.0,539293.8459500346,58143600,961613934,39638,5187488
235,2016-06-21,47323,1787237.466468546,4811.0,12453306.26604522,69245600,1081206507,41982,5229470
236,2016-06-22,48615,2063359.701840382,3236.0,13186544.098381741,96994096,1064441461,42614,5272084
237,2016-06-23,41908,1776914.5357601542,806.0,161174.40066949706,30806400,1112111665,38349,5310433
238,2016-06-24,45331,1123372.4675116611,902.0,189791.9341671521,33332900,1165908840,39535,5349968
239,2016-06-25,36684,1257452.2185218835,662.0,208194.94816612854,15383100,1162367709,34406,5384374
240,2016-06-26,41613,622684.0248495798,1023.0,432181.62753918115,14747600,1127593040,38910,5423284
241,2016-06-27,39663,652682.2952258013,811.0,338975.3872498663,10994700,1130782777,37048,5460332
242,2016-06-28,43089,1559259.9753595053,989.0,346970.1008920933,43436600,992040075,40076,5500408
243,2016-06-29,49897,1267924.1068201791,909.0,331807.1556856895,26982800,1027934140,38382,5538790
244,2016-06-30,63952,868829.9303407904,707.0,255873.9569321619,15801300,1016130567,38002,5576792
245,2016-07-01,40085,859851.224395839,552.0,64635.12231599586,17236500,995164390,37380,5614172
246,2016-07-02,39257,462883.1622665779,616.0,43780.44066387274,8987070,989751702,37574,5651746
247,2016-07-03,39757,514047.3799708359,578.0,103842.39596426678,10588700,956815986,37250,5688996
248,2016-07-04,39950,1170339.9083969558,625.0,2093564.563338382,12943500,936840410,37099,5726095
249,2016-07-05,39270,3599995.986842387,836.0,21059793.46775199,45526900,866971680,36482,5762577
250,2016-07-06,37900,1061768.1708077746,540.0,68587.87445140294,18137300,860571470,35870,5798447
251,2016-07-07,40433,985951.1102504568,509.0,360500.2459748659,15407200,826607193,38386,5836833
252,2016-07-08,42506,690053.5462968679,542.0,239604.01140868163,20039800,932056896,38402,5875235
253,2016-07-09,40410,592166.1812990519,851.0,243955.5479898515,17254800,897316512,36814,5912049
254,2016-07-10,39358,664294.3792441862,403.0,313375.6808727026,5479240,896201853,37285,5949334
255,2016-07-11,38582,806503.7208227257,886.0,16489697.8733057,13098000,856538034,36720,5986054
256,2016-07-12,40811,865991.6744551824,527.0,231251.6553154074,11127700,861548337,37692,6023746
257,2016-07-13,35740,942434.1598654628,548.0,748762.8789151956,6715660,860607720,33623,6057369
258,2016-07-14,42809,929952.789833544,2651.0,1291048040.9925036,23621900,943973547,39373,6096742
259,2016-07-15,41110,3906606.3410737407,915.0,488070.7185948157,26838900,980299532,38181,6134923
260,2016-07-16,38062,781954.2407737238,888.0,1.1111111111111328e+19,10445700,956165958,35537,6170460
261,2016-07-17,33914,764327.8602596715,519.0,213173.60844968833,17921600,915977475,32643,6203103
262,2016-07-18,39198,2860574.6948209703,1668.0,1.157920892373162e+59,15931900,906133047,35686,6238789
263,2016-07-19,44184,9752265.753399426,802.0,14898537.486571224,21730000,954516828,41325,6280114
264,2016-07-20,50631,14048781.522859877,2763.0,6360279.680525152,60226100,1023222624,41363,6321477
265,2016-07-21,44882,1759381.0451980438,2156.0,1342832.4321174892,24636900,1040082090,39088,6360565
266,2016-07-22,48458,3039706.5099816155,1530.0,615976.0741498803,74779504,1205898353,43484,6404049
267,2016-07-23,45006,2630014.602210412,1334.0,510190.8737311825,32489700,1176571490,40078,6444127
268,2016-07-24,58215,12819164.313000353,1918.0,1273950.891571152,77750800,1049423539,53815,6497942
269,2016-07-25,54856,9812906.815101048,1432.0,984068.3819401904,36673800,1139304848,50674,6548616
270,2016-07-26,61930,20796513.816904057,1227.0,648633.2490079529,94428800,987619812,58457,6607073
271,2016-07-27,53035,12472133.651370538,1055.0,2674640.134724873,58278800,1069044527,46257,6653330
272,2016-07-28,48555,7641593.057245325,5766.0,270105391.3885369,24603900,1058813509,45616,6698946
273,2016-07-29,47243,5340728.1869723825,2649.0,3521879.3384587546,14082300,1055182413,43060,6742006
274,2016-07-30,42011,3765261.3426692896,1999.0,3063824.3572411486,9047810,1028064459,39386,6781392
275,2016-07-31,48749,3624010.5141531113,561.0,162707.11366441674,25441400,980174931,43315,6824707
276,2016-08-01,45978,5443307.268995081,826.0,2716570.2123876056,23999500,903408507,44072,6868779
277,2016-08-02,49041,10161622.761129934,851.0,594745.0226464208,88803296,725809584,45686,6914465
278,2016-08-03,49475,8758068.282896804,502.0,486630.935683762,53979400,850578647,46556,6961021
279,2016-08-04,46761,3683826.2857799153,524.0,116651.42038279132,38151400,912823135,44829,7005850
280,2016-08-05,43212,4194932.343117477,430.0,78574.60971064532,15487900,903471435,41683,7047533
281,2016-08-06,41487,1812441.4640715958,317.0,23724.42773373073,16712600,900151688,40409,7087942
282,2016-08-07,42955,2099323.0096954047,983.0,7180702.011055352,16551000,903026897,41305,7129247
283,2016-08-08,42984,2127579.745003418,13398.0,153575439.59780002,14956700,931013385,41108,7170355
284,2016-08-09,47057,3168844.1251290794,1675.0,36074.046370047596,36656600,1014113084,44720,7215075
285,2016-08-10,46290,4822478.51280524,566.0,110571.30686303902,28096300,1006130318,42754,7257829
286,2016-08-11,48171,3893149.456205361,407.0,21308.305860497818,17505000,969030731,45995,7303824
287,2016-08-12,44400,2296776.6616665307,599.0,146628.3524685913,13690100,976670290,40680,7344504
288,2016-08-13,41088,1996859.5275213923,308.0,22116.484708122072,7539490,959859186,38545,7383049
289,2016-08-14,40577,1610919.1656854236,280.0,494662.80029455264,8680160,928985642,39647,7422696
290,2016-08-15,42302,1432683.9845249823,522.0,2564199.4458922567,7500840,931306989,40805,7463501
291,2016-08-16,48949,933870.7654559638,1286.0,22373.177758478923,7051510,925130735,42758,7506259
292,2016-08-17,44867,1765481.1780652606,327.0,35342.643252563284,8833760,893343056,41289,7547548
